t_id_u,created_at,author_uid_u,liked_by_uid_v
927752317742518272,1510028364011,402454021,768055040070168577
927752317742518272,1510028364011,402454021,3007333878
927752317742518272,1510028364011,402454021,851528558719651840
927752317742518272,1510028364011,402454021,845400649403555840
927752317742518272,1510028364011,402454021,345811831
927752418963611648,1510028388144,1316325566,778446050830934016
927752418963611648,1510028388144,1316325566,222363217
927752418963611648,1510028388144,1316325566,307671401
927752418963611648,1510028388144,1316325566,851528558719651840
927752418963611648,1510028388144,1316325566,845400649403555840
927752418963611648,1510028388144,1316325566,908724854815309824
927752467156156417,1510028399634,38548256,3744250814
927752494645514243,1510028406188,2914428733,307671401
927752573645234176,1510028425023,38548256,634796515
927752651109908481,1510028443492,216575584,2414013067
927752712988508160,1510028458245,24110511,479481175
927752930123399169,1510028510014,51902476,555869004
927752930123399169,1510028510014,51902476,233260865
927752930123399169,1510028510014,51902476,850482234511458305
927752930123399169,1510028510014,51902476,774935583353438208
927752998859653120,1510028526402,579774943,1695568933
927753037812154369,1510028535689,142158326,1607922168
927753081177104384,1510028546028,135751369,255953825
927753141164032000,1510028560330,744139627,2856342828
927753168779329537,1510028566914,2612683914,85508831
927753168779329537,1510028566914,2612683914,805216730679156736
927753244394233856,1510028584942,41085318,2656433737
927753244394233856,1510028584942,41085318,819784348199071745
927753265218961408,1510028589907,2613149754,2414013067
927753265218961408,1510028589907,2613149754,275388095
927753265218961408,1510028589907,2613149754,39677805
927753265218961408,1510028589907,2613149754,2344478803
927753276845580288,1510028592679,375990418,2312673883
927753338057314304,1510028607273,32201814,716171074904260608
927753338057314304,1510028607273,32201814,3041780966
927753338057314304,1510028607273,32201814,523001226
927753438355533824,1510028631186,142158326,1607922168
927753471050182656,1510028638981,156881548,345811831
927753471050182656,1510028638981,156881548,799558888773152768
927753471050182656,1510028638981,156881548,838350251169701888
927753471050182656,1510028638981,156881548,845400649403555840
927753504130600960,1510028646868,856039976,246301856
927753504130600960,1510028646868,856039976,4554199518
927753504130600960,1510028646868,856039976,39677805
927753504654888960,1510028646993,360418291,627640928
927753504654888960,1510028646993,360418291,4554199518
927753637635358720,1510028678698,60796864,412037761
927753637635358720,1510028678698,60796864,1403598307
927753656350384128,1510028683160,613765548,2232607099
927753767956520965,1510028709769,39677805,95801828
927753767956520965,1510028709769,39677805,2493713760
927753767956520965,1510028709769,39677805,3029942097
927753797694251009,1510028716859,402454021,3221035136
927753797694251009,1510028716859,402454021,44529872
927753797694251009,1510028716859,402454021,19911489
927753797694251009,1510028716859,402454021,307671401
927753797694251009,1510028716859,402454021,345811831
927753797694251009,1510028716859,402454021,2303817488
927753797694251009,1510028716859,402454021,41085318
927753868301291520,1510028733693,106878278,848639270525046789
927753920297832448,1510028746090,2613149754,3177524943
927753958910603264,1510028755296,1497241220,908724854815309824
927753958910603264,1510028755296,1497241220,3277894616
927753958910603264,1510028755296,1497241220,222363217
927753958910603264,1510028755296,1497241220,1316325566
927754003206758400,1510028765857,51674626,54479415
927754003206758400,1510028765857,51674626,107700295
927754003206758400,1510028765857,51674626,99401827
927754094839660545,1510028787704,298421861,1059787201
927754100464160769,1510028789045,41085318,20724173
927754100464160769,1510028789045,41085318,845400649403555840
927754100464160769,1510028789045,41085318,927422499167408135
927754100464160769,1510028789045,41085318,19476729
927754219867664385,1510028817513,2613149754,2344478803
927754219867664385,1510028817513,2613149754,275388095
927754219867664385,1510028817513,2613149754,300963458
927754219867664385,1510028817513,2613149754,39677805
927754219867664385,1510028817513,2613149754,2715768594
927754219867664385,1510028817513,2613149754,877415132451569664
927754291238002688,1510028834529,1497241220,768055040070168577
927754291238002688,1510028834529,1497241220,1316325566
927754291238002688,1510028834529,1497241220,908724854815309824
927754376323547136,1510028854815,42365343,44317642
927754506665803776,1510028885891,20756577,213414123
927754506665803776,1510028885891,20756577,756768586786635776
927754518871207936,1510028888801,512398827,756768586786635776
927754525422825473,1510028890363,462654587,777119847801036800
927754525422825473,1510028890363,462654587,51902476
927754525422825473,1510028890363,462654587,756768586786635776
927754660978544640,1510028922682,262502830,213414123
927755029955543040,1510029010653,29610999,2642102178
927755029955543040,1510029010653,29610999,162684366
927755049882697728,1510029015404,9609632,1023979585
927755088835301376,1510029024691,224850006,479481175
927755148062892033,1510029038812,41085318,44529872
927755148062892033,1510029038812,41085318,927422499167408135
927755148062892033,1510029038812,41085318,55819705
927755148062892033,1510029038812,41085318,307671401
927755185065046016,1510029047634,298421861,20569411
927755279495602176,1510029070148,402454021,845400649403555840
927755279495602176,1510029070148,402454021,908724854815309824
927755363637542912,1510029090209,46375707,3233195874
927755363637542912,1510029090209,46375707,2303817488
927755442528358400,1510029109018,221561591,856039976
927755442528358400,1510029109018,221561591,464155764
927755442528358400,1510029109018,221561591,106155040
927755462765883392,1510029113843,21495844,415870071
927755530445062144,1510029129979,307671401,2381478566
927755530445062144,1510029129979,307671401,799558888773152768
927755530445062144,1510029129979,307671401,716914412
927755530445062144,1510029129979,307671401,3007333878
927755530445062144,1510029129979,307671401,2303817488
927755530445062144,1510029129979,307671401,499694976
927755530445062144,1510029129979,307671401,1403598307
927755530445062144,1510029129979,307671401,845400649403555840
927755530445062144,1510029129979,307671401,44529872
927755530445062144,1510029129979,307671401,27175242
927755604998856705,1510029147754,195505987,848639270525046789
927755610396884992,1510029149041,156065636,2414013067
927755610396884992,1510029149041,156065636,1492044919
927755610396884992,1510029149041,156065636,523001226
927755610396884992,1510029149041,156065636,901108490
927755636665929728,1510029155304,233587813,37662816
927755636665929728,1510029155304,233587813,21495844
927755636665929728,1510029155304,233587813,213414123
927755643917705217,1510029157033,490221177,156508544
927755766743760896,1510029186317,1316325566,307671401
927755766743760896,1510029186317,1316325566,222363217
927755833387003905,1510029202206,56934476,47239658
927755833387003905,1510029202206,56934476,901108490
927755881063751680,1510029213573,629853183,2333129299
927756055546859520,1510029255173,462654587,464155764
927756177034768385,1510029284138,2613149754,4656735007
927756177034768385,1510029284138,2613149754,275388095
927756177034768385,1510029284138,2613149754,39677805
927756177034768385,1510029284138,2613149754,2715768594
927756177034768385,1510029284138,2613149754,877415132451569664
927756177034768385,1510029284138,2613149754,2312673883
927756195917471744,1510029288640,29610999,2312673883
927756195917471744,1510029288640,29610999,10070162
927756201177243648,1510029289894,36030176,234951773
927756201177243648,1510029289894,36030176,989792294
927756201177243648,1510029289894,36030176,10070162
927756227303555072,1510029296123,18713317,44529872
927756227303555072,1510029296123,18713317,2303817488
927756227303555072,1510029296123,18713317,851528558719651840
927756227303555072,1510029296123,18713317,2656433737
927756227303555072,1510029296123,18713317,328404332
927756296400416768,1510029312597,115998187,420212962
927756296400416768,1510029312597,115998187,2312673883
927756296400416768,1510029312597,115998187,255953825
927756322778636288,1510029318886,899277454669381633,1382305476
927756539753926656,1510029370617,156065636,1492044919
927756642527068160,1510029395120,3221035136,2303817488
927756735594373120,1510029417309,36030176,887507479562559488
927756735594373120,1510029417309,36030176,275388095
927756735594373120,1510029417309,36030176,518983652
927756735594373120,1510029417309,36030176,156187141
927756779496259584,1510029427776,2608740770,189137892
927756950183362560,1510029468471,40985167,286604009
927756950183362560,1510029468471,40985167,275388095
927756950183362560,1510029468471,40985167,4415302272
927757055963705344,1510029493691,2608740770,2904113719
927757216412610560,1510029531945,269581619,1849784238
927757216412610560,1510029531945,269581619,777119847801036800
927757216412610560,1510029531945,269581619,756768586786635776
927757234469085184,1510029536250,2768767267,101619083
927757265154666496,1510029543566,2768767267,2715768594
927757265154666496,1510029543566,2768767267,1840541953
927757265154666496,1510029543566,2768767267,464155764
927757365193072640,1510029567417,200276058,464155764
927757365239152640,1510029567428,200276058,2812919877
927757365239152640,1510029567428,200276058,464155764
927757446545686529,1510029586813,376454100,222363217
927757446545686529,1510029586813,376454100,1316325566
927757587386310657,1510029620392,2768767267,856039976
927757587386310657,1510029620392,2768767267,2312673883
927757587386310657,1510029620392,2768767267,200276058
927757587386310657,1510029620392,2768767267,464155764
927757594554277889,1510029622101,2768767267,1840541953
927757601634320384,1510029623789,36610616,2782541478
927757601634320384,1510029623789,36610616,79415511
927757601634320384,1510029623789,36610616,717976555
927757601634320384,1510029623789,36610616,464155764
927757612724056064,1510029626433,402454021,3221035136
927757612724056064,1510029626433,402454021,3014343613
927757612724056064,1510029626433,402454021,497750790
927757612724056064,1510029626433,402454021,845400649403555840
927757612724056064,1510029626433,402454021,499694976
927757612724056064,1510029626433,402454021,908724854815309824
927757612724056064,1510029626433,402454021,3060709579
927757612724056064,1510029626433,402454021,24185209
927757612724056064,1510029626433,402454021,2547739424
927757612724056064,1510029626433,402454021,2303817488
927757612724056064,1510029626433,402454021,202075000
927757612724056064,1510029626433,402454021,888973476802867201
927757612724056064,1510029626433,402454021,2981397804
927757612724056064,1510029626433,402454021,278359239
927757616549322753,1510029627345,213244238,216141054
927757748078391296,1510029658704,2613149754,275388095
927757748078391296,1510029658704,2613149754,297191314
927757748078391296,1510029658704,2613149754,39677805
927757748078391296,1510029658704,2613149754,354700692
927757748078391296,1510029658704,2613149754,877415132451569664
927757748078391296,1510029658704,2613149754,3031282731
927757826344108032,1510029677364,371068152,555869004
927757923027099648,1510029700415,53248970,790355244697784321
927758080967712768,1510029738071,90417811,2656433737
927758080967712768,1510029738071,90417811,4121381232
927758080967712768,1510029738071,90417811,44096053
927758080967712768,1510029738071,90417811,555869004
927758080967712768,1510029738071,90417811,20745180
927758080967712768,1510029738071,90417811,845400649403555840
927758099032576001,1510029742378,2266925107,331393536
927758099032576001,1510029742378,2266925107,845400649403555840
927758104028053504,1510029743569,2608740770,95801828
927758104028053504,1510029743569,2608740770,20745180
927758104028053504,1510029743569,2608740770,851528558719651840
927758104028053504,1510029743569,2608740770,234611973
927758104028053504,1510029743569,2608740770,2171785590
927758305698635781,1510029791651,541331171,856039976
927758337952792576,1510029799341,17331252,1618760294
927758337952792576,1510029799341,17331252,2985110557
927758337952792576,1510029799341,17331252,109452988
927758337952792576,1510029799341,17331252,634796515
927758364498542592,1510029805670,395570063,95801828
927758504768581632,1510029839113,200276058,491477080
927758504768581632,1510029839113,200276058,546757200
927758504768581632,1510029839113,200276058,3123109778
927758504768581632,1510029839113,200276058,213414123
927758504768581632,1510029839113,200276058,69914359
927758507910164480,1510029839862,307671401,44529872
927758507910164480,1510029839862,307671401,778446050830934016
927758507910164480,1510029839862,307671401,136178955
927758524326612993,1510029843776,2333129299,927422499167408135
927758524326612993,1510029843776,2333129299,3014343613
927758680723939328,1510029881064,927716103660363776,7632982
927758680723939328,1510029881064,927716103660363776,729086891337768960
927758680723939328,1510029881064,927716103660363776,524526508
927758680723939328,1510029881064,927716103660363776,38392608
927758712281767936,1510029888588,2768767267,200276058
927758712281767936,1510029888588,2768767267,2312673883
927758712281767936,1510029888588,2768767267,1840541953
927758712281767936,1510029888588,2768767267,899798038218063872
927758797136736257,1510029908819,156464691,1343292967
927758966636941312,1510029949231,402454021,44529872
927758966636941312,1510029949231,402454021,778446050830934016
927758966636941312,1510029949231,402454021,2303817488
927759027685138432,1510029963786,40985167,275388095
927759027685138432,1510029963786,40985167,554986122
927759027685138432,1510029963786,40985167,518983652
927759173302943745,1510029998504,4308742759,555869004
927759213543096320,1510030008098,2303817488,358692837
927759245054943233,1510030015611,2266925107,908724854815309824
927759245054943233,1510030015611,2266925107,1348299643
927759245054943233,1510030015611,2266925107,37564808
927759245054943233,1510030015611,2266925107,44529872
927759245054943233,1510030015611,2266925107,57835823
927759245054943233,1510030015611,2266925107,768055040070168577
927759245054943233,1510030015611,2266925107,2953233739
927759390278430720,1510030050235,1316325566,3221035136
927759395550773249,1510030051492,2613149754,95801828
927759395550773249,1510030051492,2613149754,1229742127
927759395550773249,1510030051492,2613149754,24613206
927759395550773249,1510030051492,2613149754,881183515
927759395550773249,1510030051492,2613149754,275388095
927759395550773249,1510030051492,2613149754,457724262
927759395550773249,1510030051492,2613149754,297191314
927759395550773249,1510030051492,2613149754,354700692
927759395550773249,1510030051492,2613149754,2312673883
927759436168404992,1510030061176,2613149754,275388095
927759436168404992,1510030061176,2613149754,39677805
927759436168404992,1510030061176,2613149754,354700692
927759602980044802,1510030100947,156881548,920135732970188800
927759602980044802,1510030100947,156881548,908724854815309824
927759602980044802,1510030100947,156881548,2333129299
927759602980044802,1510030100947,156881548,402454021
927759602980044802,1510030100947,156881548,189137892
927759602980044802,1510030100947,156881548,845400649403555840
927759602980044802,1510030100947,156881548,778446050830934016
927759803950051328,1510030148862,85508831,981648751
927760150386978817,1510030231459,44104413,2608740770
927760150386978817,1510030231459,44104413,2569854282
927760150386978817,1510030231459,44104413,2303817488
927760202501259264,1510030243884,17331252,733893606
927760447213678592,1510030302228,307671401,44529872
